time,sensorValue1,sensorValue2,sensorValue3,sensorValue4,sensorValue5,xPos,yPos,theta,rawAngle1,rawAngle2,xGyro,yGyro,zGyro,xAccel,yAccel,zAccel,Temp,Frame
0,1302,1724,1783,1331,1482,0.010257173,0.6520379,0.6493438,4006,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
0,1267,1750,1853,1341,1459,0.011191839,0.6527475,0.6354065,4058,1013,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.734314,36.53,0
0,1254,1770,1880,1343,1440,0.011784445,0.65318453,0.62751746,4089,1014,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.812439,36.53,0
0,263,407,308,262,297,0.01215592,0.6534965,0.6219951,14,1014,-109.32061,0.24427481,15.687023,-0.4989624,0.001953125,-1.906189,36.53,0
0,264,408,309,262,298,0.01215592,0.6534965,0.6219951,14,1014,-109.32061,0.24427481,15.687023,-0.4989624,0.001953125,-1.906189,36.53,0
0,264,408,309,262,297,0.01215592,0.6534965,0.6219951,14,1014,-109.32061,0.24427481,15.687023,-0.4989624,0.001953125,-1.906189,36.53,0
0,265,407,309,261,296,0.01215592,0.6534965,0.6219951,14,1014,-109.32061,0.24427481,15.687023,-0.4989624,0.001953125,-1.906189,36.53,0
0,264,408,310,261,297,0.01215592,0.6534965,0.6219951,14,1014,-109.32061,0.24427481,15.687023,-0.4989624,0.001953125,-1.906189,36.53,0
0,264,407,309,262,297,0.01215592,0.6534965,0.6219951,14,1014,-109.32061,0.24427481,15.687023,-0.4989624,0.001953125,-1.906189,36.53,0
0,265,408,309,262,297,0.01215592,0.6534965,0.6219951,14,1014,-109.32061,0.24427481,15.687023,-0.4989624,0.001953125,-1.906189,36.53,0
0,263,408,309,263,298,0.01215592,0.6534965,0.6219951,14,1014,-109.32061,0.24427481,15.687023,-0.4989624,0.001953125,-1.906189,36.53,0
0,264,408,309,262,297,0.01215592,0.6534965,0.6219951,14,1014,-109.32061,0.24427481,15.687023,-0.4989624,0.001953125,-1.906189,36.53,0
0,264,403,309,262,296,0.012155913,0.6534965,0.6219951,14,1014,-109.32061,0.24427481,15.687023,-0.3739624,0.001953125,-1.874939,36.53,0
0,264,403,308,261,296,0.012174613,0.6535099,0.62225807,14,1015,-109.32061,0.24427481,15.687023,-0.3739624,0.001953125,-1.874939,36.53,0
0,264,402,307,261,296,0.01219331,0.6535233,0.6219951,15,1015,-109.32061,0.24427481,15.687023,-0.3739624,0.001953125,-1.859314,36.53,0
0,263,402,308,261,296,0.012155909,0.6534965,0.6219951,14,1014,-109.32061,0.24427481,15.687023,-0.4989624,0.001953125,-1.890564,36.53,0
0,264,403,309,261,296,0.012155909,0.6534965,0.6219951,14,1014,-109.32061,0.24427481,15.687023,-0.3739624,0.001953125,-1.874939,36.53,0
0,263,387,319,261,293,0.013016127,0.65411323,0.60989857,60,1014,-109.32061,0.24427481,15.687023,-0.3739624,0.001953125,-1.874939,36.53,1
1,272,625,615,280,317,0.015562389,0.6558925,0.57439786,195,1014,-109.32061,0.24427481,15.687023,-0.4989624,0.001953125,-1.906189,36.53,1
1,291,929,1030,300,364,0.02023713,0.65891796,0.5107596,437,1014,-109.32061,0.24427481,15.687023,-0.3739624,0.001953125,-1.874939,36.53,1
1,337,1242,1337,436,515,0.028326573,0.66345096,0.40478343,840,1014,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.812439,36.53,2
1,541,1609,1702,937,653,0.038140286,0.6676556,0.28276622,1304,1014,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.796814,36.53,1
1,817,1739,1782,1208,870,0.04589596,0.669909,0.1904644,1655,1014,-109.32061,0.24427481,15.687023,-0.3739624,0.001953125,-1.828064,36.53,1
1,1105,1867,1855,1451,1149,0.05120546,0.67093265,0.1286669,1890,1014,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,2
1,1418,1866,1759,1608,1495,0.05586064,0.67153496,0.07502139,2094,1014,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,1
1,1481,1666,1508,1517,1649,0.06102326,0.671923,0.015327629,2320,1013,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,2
1,1487,1617,1602,1454,1716,0.06813243,0.67203194,-0.06592953,2629,1013,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
1,1461,1640,1739,1349,1734,0.076903045,0.6714529,-0.16585742,3010,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
1,1346,1687,1718,1265,1698,0.08450552,0.67018026,-0.25395176,3345,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
1,1262,1711,1673,1235,1629,0.089717105,0.6688276,-0.3154863,3579,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
1,1229,1753,1641,1277,1605,0.0928451,0.6678067,-0.35309076,3722,1014,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.765564,36.53,1
1,1274,1817,1624,1388,1607,0.09489617,0.6670508,-0.37807274,3817,1014,-109.32061,0.24427481,15.687023,-0.2489624,0.001953125,-1.781189,36.53,2
1,1318,1855,1643,1463,1639,0.09626479,0.6665072,-0.3949027,3881,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
1,1334,1868,1669,1501,1665,0.09702938,0.6661885,-0.40489548,3918,1013,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
2,1339,1877,1683,1519,1679,0.09730432,0.66607064,-0.40778813,3930,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
2,1334,1871,1676,1514,1675,0.09726208,0.6660889,-0.4072622,3928,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
2,1337,1873,1677,1515,1676,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
2,1338,1875,1679,1517,1677,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
2,1339,1874,1678,1517,1679,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
2,1338,1874,1677,1517,1678,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
2,1339,1873,1677,1518,1678,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
2,1339,1875,1676,1519,1680,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
2,1338,1874,1676,1518,1679,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
2,1340,1875,1674,1518,1679,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
2,1340,1874,1674,1519,1679,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
2,1342,1876,1675,1521,1697,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
2,1375,1874,1675,1521,1682,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
2,1341,1874,1674,1522,1680,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
2,1343,1874,1674,1521,1681,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
3,1342,1874,1673,1521,1683,0.097240955,0.666098,-0.40752518,3928,1013,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
3,1342,1875,1673,1523,1682,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
3,1343,1874,1673,1522,1683,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
3,1345,1875,1672,1522,1683,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
3,1344,1874,1673,1522,1684,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
3,1345,1874,1672,1523,1687,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
3,1345,1875,1671,1523,1684,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
3,1345,1874,1672,1523,1684,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
3,1345,1874,1672,1523,1685,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
3,1346,1875,1671,1525,1685,0.097262084,0.6660889,-0.40778816,3929,1013,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
3,1346,1874,1670,1524,1685,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
3,1347,1875,1671,1525,1686,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
3,1346,1875,1670,1524,1685,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
3,1346,1875,1671,1525,1687,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
3,1347,1874,1670,1525,1686,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
4,1347,1874,1670,1526,1687,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
4,1347,1874,1670,1525,1687,0.097262084,0.6660889,-0.40778816,3929,1013,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
4,1348,1875,1670,1526,1688,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
4,1348,1874,1669,1526,1686,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
4,1348,1874,1669,1526,1686,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
4,1344,1897,1634,1610,1688,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
4,1349,1875,1670,1527,1687,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
4,1349,1874,1668,1527,1687,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
4,1351,1875,1669,1527,1688,0.097262084,0.6660889,-0.40778816,3929,1013,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
4,1350,1875,1667,1527,1688,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
4,1351,1874,1667,1527,1689,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
4,1349,1875,1667,1528,1689,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
4,1350,1874,1668,1529,1691,0.097262084,0.6660889,-0.40778816,3929,1013,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
4,1352,1878,1675,1517,1732,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
4,1351,1873,1668,1527,1689,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
5,1362,1828,1700,1528,1691,0.097262084,0.6660889,-0.40778816,3929,1013,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
5,1328,1878,1667,1529,1708,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
5,1351,1875,1668,1529,1689,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
5,1352,1875,1666,1528,1691,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
5,1351,1874,1667,1529,1690,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
5,1351,1876,1666,1529,1690,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
5,1351,1875,1665,1529,1691,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
5,1352,1875,1667,1530,1691,0.097240955,0.666098,-0.40752518,3928,1013,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
5,1402,1873,1666,1530,1691,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
5,1352,1875,1666,1530,1691,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
5,1353,1875,1666,1529,1691,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
5,1353,1874,1666,1530,1691,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
5,1354,1875,1665,1531,1691,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
5,1354,1875,1666,1530,1692,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
5,1353,1875,1666,1531,1692,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
5,1353,1874,1666,1531,1691,0.097262084,0.6660889,-0.40778816,3929,1013,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
6,1353,1875,1666,1532,1692,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
6,1354,1873,1664,1531,1692,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
6,1356,1873,1673,1552,1692,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
6,1354,1873,1666,1532,1690,0.09728321,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,1
6,1352,1878,1670,1514,1694,0.097262084,0.6660889,-0.4072622,3928,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.718689,36.53,2
6,1355,1875,1665,1531,1693,0.097283214,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
6,1354,1875,1664,1532,1694,0.097283214,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
6,1355,1875,1665,1532,1693,0.09726209,0.6660889,-0.4072622,3928,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
6,1355,1875,1665,1533,1694,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
6,1355,1875,1665,1532,1693,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
6,1357,1877,1657,1518,1695,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
6,1355,1874,1664,1532,1694,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
6,1350,1898,1593,1613,1693,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
6,1355,1875,1665,1532,1694,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
6,1390,2018,1664,1533,1695,0.0972621,0.6660889,-0.40778816,3929,1013,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
7,1355,1875,1664,1533,1694,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
7,1356,1875,1664,1533,1698,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
7,1355,1884,1688,1502,1676,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
7,1356,1875,1665,1533,1694,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
7,1356,1875,1664,1534,1695,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
7,1356,1875,1663,1533,1696,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
7,1356,1874,1664,1534,1695,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
7,1358,1874,1664,1534,1696,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
7,1356,1875,1663,1534,1695,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
7,1358,1876,1664,1535,1695,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
7,1367,1898,1633,1533,1696,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
7,1357,1874,1663,1534,1696,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
7,1358,1875,1663,1535,1697,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
7,1358,1876,1663,1535,1696,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
7,1359,1875,1663,1535,1697,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
8,1373,1741,1663,1535,1697,0.09728322,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
8,1357,1902,1543,1537,1698,0.0972621,0.6660889,-0.4072622,3928,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
8,1359,1875,1663,1536,1697,0.09728323,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
8,1357,1875,1663,1535,1696,0.09728323,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
8,1359,1875,1662,1537,1697,0.09728323,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
8,1360,1875,1664,1536,1699,0.09728323,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
8,1360,1876,1663,1536,1699,0.09728323,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
8,1360,1876,1662,1536,1698,0.09728323,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
8,1358,1875,1663,1536,1698,0.09728323,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
8,1359,1874,1662,1536,1698,0.09728323,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
8,1361,1875,1663,1537,1698,0.09728323,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
8,1359,1875,1663,1537,1699,0.09728323,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,1
8,1360,1873,1663,1537,1699,0.09728323,0.66607976,-0.40752518,3929,1014,-109.32061,0.24427481,15.687023,-0.1239624,0.001953125,-1.749939,36.53,2
